,Mean,Var,aCF1,Trend,Linearity,Curvature,Season,Peak,Trough,Entropy,Lumpiness,Spikiness,Lshift,Vchange,Fspots,Cpoints,KlScore,ChangeIdx
61,12.349847543971125,58.90757664323878,1e-11,"0    0.688659
Name: trend, dtype: float64","0    0.001321
Name: linearity, dtype: float64","0   -0.374291
Name: curvature, dtype: float64","0    0.043063
Name: season, dtype: float64","0    0.025916
Name: peak, dtype: float64","0   -0.012127
Name: trough, dtype: float64",1.6094379124341003,"0    0.00024
Name: lumpiness, dtype: float64","0    2.088026e-08
Name: spikiness, dtype: float64","0    0.0
Name: lshift, dtype: float64","0    0.0
Name: vchange, dtype: float64","0    184.0
Name: fspots, dtype: float64",10.0,"0    0.821838
Name: KLscore, dtype: float64","0    1.0
Name: change_idx, dtype: float64"
62,5.819469360972569,13.72152517244383,1e-11,0.5360738625419833,0.20042187395663413,15.292710944886299,0.3034762217928354,2,5,0.7933728177022852,58.63579430897362,0.02018649035911775,0.7838835645497388,30.389236907360807,4,16.0,492.5292938289199,50
63,25.81165584048853,996.0184704803331,1e-11,0.7250878087452834,0.004122705710083267,23.425219847453597,0.27324867336849756,6,1,0.6679257470230351,197160.66244955722,86.56717294374877,7.276808432309981,2682.782118982936,2,12.0,1228.242974573819,39
64,5.4460462660922815,27.083131508051135,1e-11,0.442390569406098,0.021251933061315984,-7.153504013397246,0.4071334285451379,3,6,0.8216719167676039,484.43773285520706,0.5883732663740424,1.1929989106000924,145.74115437170897,3,17.0,633.4574061711137,11
65,21.542761011261,843.2326491229297,1e-11,0.863126784432438,0.15465381169893835,120.3726766570474,0.25016378113463367,2,6,0.5650732666208684,226332.38349361034,5.510632917730371,5.37893311169594,1371.346839082449,7,6.0,920.2656452387697,14
66,25.93571561285461,424.0084839610445,1e-11,0.8322527421122844,0.031593743577329504,43.061906106005154,0.932483480942518,1,6,0.8637995098490037,0.0,22.18888834136533,1e-11,1113.8236859002127,1,12.0,793.3564910247333,14
67,4.017561081910941,4.92273134468201,1e-11,0.522912952583851,0.012468705488366679,1.1545823838888987,0.5971124768110614,3,1,0.7705909248491162,3.09781037424661,0.006061391567687949,0.4326756663205247,13.64789564733466,3,13.0,225.21054284836958,38
68,5.192266328011898,2.222641865264526,1e-11,"0    0.855236
Name: trend, dtype: float64","0    0.001593
Name: linearity, dtype: float64","0   -0.451703
Name: curvature, dtype: float64","0    0.044852
Name: season, dtype: float64","0    0.022872
Name: peak, dtype: float64","0   -0.012452
Name: trough, dtype: float64",1.6094379124341003,"0    0.000097
Name: lumpiness, dtype: float64","0    1.064335e-08
Name: spikiness, dtype: float64","0    0.0
Name: lshift, dtype: float64","0    0.0
Name: vchange, dtype: float64","0    184.0
Name: fspots, dtype: float64",13.0,"0    0.828128
Name: KLscore, dtype: float64","0    1.0
Name: change_idx, dtype: float64"
69,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11
70,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11
71,18.32559883562404,184.24842560003356,1e-11,0.37820894735273614,0.12725839020143773,32.71395481004335,0.4383587533287002,4,0,0.8415842040951275,18745.116456897875,10.466524435152806,2.845356130786925,667.9510515268005,3,17.0,724.4669847959887,24
72,5.8792455830776795,18.48509663962757,1e-11,0.8439347491993766,0.051010011651423014,-5.251279311859667,0.9558376909592075,5,1,0.8654325968284444,0.0,0.015985496371187843,1e-11,67.5567392036718,1,5.0,156.4521598826381,14
73,13.264529663461532,198.39349955547934,1e-11,0.6955894926687543,0.04117581891142957,24.939341104448612,0.24483445191376896,1,2,0.6962779055880947,9639.320882392265,4.69977650945158,2.6768751251371423,549.86700562578,3,15.0,722.6251899176815,8
74,19.97459446824266,258.6365191178099,1e-11,0.33821235776540937,0.003965142099125205,-19.87830500909586,0.7554077233395435,5,4,0.8462047090127606,32920.54542260168,42.910056078913584,1e-11,896.5714442877173,2,7.0,722.495407185519,13
75,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11
76,22.79476185871039,139.23697109575195,1e-11,0.22220961128277206,0.00014864387774766335,8.093668425576096,0.5625722001554657,6,0,0.7960958822062844,2661.697992877359,13.857756123015795,2.2344798478388803,448.20538563591373,2,10.0,723.6115874361958,15
77,15.375095745751302,16.958058989555166,1e-11,1.0,0.04209036478948328,6.8215843147081605,1.0,6,5,0.8569091561519404,0.0,0.0,1e-11,45.03492285718392,1e-11,3.0,714.0494736399414,4
78,6.458934190931187,22.55076405965842,1e-11,0.1711162075199849,0.0015535778410567843,2.02675990719403,0.5023062596987481,3,2,0.8716133125872287,0.4372444157354979,0.4370665045703948,0.9855665673141445,92.94355099323148,3,10.0,722.3280104152687,30
79,15.985638342634088,417.0237518800077,1e-11,0.7595478381680619,0.02865041549252401,35.63331265729309,0.2742575254037539,5,4,0.6383535318706045,98049.30460527453,10.097488491504865,4.977911918589564,1470.672185893708,3,21.0,1e-11,1e-11
80,99.88390299977937,30558.72395697986,1e-11,"0    0.942883
Name: trend, dtype: float64","0    0.000331
Name: linearity, dtype: float64","0   -0.094445
Name: curvature, dtype: float64","0    0.029593
Name: season, dtype: float64","0    0.003867
Name: peak, dtype: float64","0   -0.005373
Name: trough, dtype: float64",1.9722469794234418,"0    0.000647
Name: lumpiness, dtype: float64","0    1.865778e-10
Name: spikiness, dtype: float64","0    0.0
Name: lshift, dtype: float64","0    0.0
Name: vchange, dtype: float64","0    190.0
Name: fspots, dtype: float64",21.0,"0    0.702547
Name: KLscore, dtype: float64","0    2.0
Name: change_idx, dtype: float64"
81,63.541147962333696,2627.2947647091823,1e-11,0.9895722196146266,0.0385440563383772,108.01849875838127,0.9980637205600306,0,4,0.8781690460549144,0.0,0.22263903416082206,1e-11,10043.264665258639,1,7.0,1221.088958883639,13
82,29.830303222341076,73.9617690709156,1e-11,"0    0.962928
Name: trend, dtype: float64","0    0.002241
Name: linearity, dtype: float64","0   -0.636693
Name: curvature, dtype: float64","0    0.040442
Name: season, dtype: float64","0    0.01178
Name: peak, dtype: float64","0   -0.013159
Name: trough, dtype: float64",1.0888999753452235,"0    0.000041
Name: lumpiness, dtype: float64","0    1.982104e-09
Name: spikiness, dtype: float64","0    0.0
Name: lshift, dtype: float64","0    0.0
Name: vchange, dtype: float64","0    184.0
Name: fspots, dtype: float64",7.0,"0    0.736246
Name: KLscore, dtype: float64","0    1.0
Name: change_idx, dtype: float64"
83,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11
84,16.404455352599076,280.7475467949389,1e-11,0.6623761916278683,0.052970936145208355,34.73210660071284,0.3784196965325285,5,6,0.752289820906103,39490.38874901078,7.237166622072222,3.7624939377910955,1090.1111014047435,6,19.0,733.0922631211396,44
85,33.5973353208671,1510.0277724266198,1e-11,0.7015520646591213,0.11571093357885037,117.00390677468033,0.4005995631263304,3,5,0.7467909432070223,930404.9557490235,292.428701990778,9.17499361897432,4408.1980858617135,5,15.0,1357.6686196841438,48
86,18.435954396284277,360.46820195950414,1e-11,0.839693169446221,0.0014820275582096828,7.59814631389356,0.33101534796520227,5,3,0.5598384953480158,29460.041289030316,2.1209247433897516,3.6676704501582904,448.3935510321426,3,12.0,724.4411796673445,19
87,9.351979984382822,24.12571719942788,1e-11,0.4040409986124299,0.0036716633202744154,0.7024828993950702,0.6621544638977899,6,5,0.784021909434309,0.013980132989005207,0.33897382499252776,0.2755122900893454,53.79898272428912,2,10.0,608.61754238903,13
88,22.075410519903308,460.9998174630674,1e-11,0.7281103106439024,0.00893727091447776,16.619208983691333,0.26469175135233514,2,5,0.6746688529275067,111109.60149290606,28.508330105424644,4.614298897996861,1152.4062213423704,5,9.0,838.5992884726707,32
89,13.613356645181772,140.0408746605627,1e-11,0.41337625321603455,0.05757338361420028,-25.82063187044654,0.4140585787328308,6,0,0.7396823262081553,7797.962964092844,7.9331839845584335,2.6667402725641285,453.56134517594126,4,16.0,700.7767320664407,41
90,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11
91,18.56466703349882,39.661492638471586,1e-11,0.5624120145596823,0.0313682736813564,-4.968372758772503,0.91402293485829,2,0,0.7950274269205673,0.0,0.15552496468183574,1e-11,59.400582368795426,1,4.0,1e-11,1e-11
92,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11
93,19.96730707468777,358.06789147768205,1e-11,0.8917131291329794,0.22412133538901505,-58.005450463256224,0.8884559049627959,5,0,0.7131489567361989,60254.382108694066,3.601118455896014,3.75369948719184,1244.1685178190453,2,7.0,756.4681370089138,6
94,9.15775302674622,3.4054363065939186,1e-11,0.341222442144996,0.07092895986450469,1.1180096642894592,0.8717529683521414,6,1,0.9387636908299964,0.0,0.003789220018381178,1e-11,16.74469351477246,1,3.0,290.9110477903684,12
95,28.196092186647636,63.7863621317523,1e-11,1.0,0.002892886517077532,-1.380695995295028,1.0,4,5,0.8609994408689157,0.0,3.210422850908919e-60,1e-11,166.34128843280592,1e-11,2.0,682.6893715537409,5
96,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11
97,64.04134078447048,4392.406679452426,1e-11,0.697697363003989,0.11696662203511862,177.90929337098225,0.8196262346213525,4,5,0.8187418867347453,3855351.1952547133,1162.052731078594,7.943119529695167,9732.009747902019,2,9.0,2151.3043968254815,17
98,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11
99,41.013136163650074,1225.1231865869568,1e-11,0.7478108780831347,0.09630350140262438,87.86909914715952,0.6479547130307141,4,1,0.6625568213837589,313483.21307768364,152.47873923338778,4.796302171047621,2047.7744866851003,2,9.0,1000.4749821411842,20
100,3.0565369813251473,0.00030901414100016904,1e-11,"0    0.94193
Name: trend, dtype: float64","0    0.003602
Name: linearity, dtype: float64","0   -1.016461
Name: curvature, dtype: float64","0    0.043065
Name: season, dtype: float64","0    0.018597
Name: peak, dtype: float64","0   -0.01824
Name: trough, dtype: float64",0.9830877585747855,"0    0.003057
Name: lumpiness, dtype: float64","0    1.065987e-08
Name: spikiness, dtype: float64","0    0.0
Name: lshift, dtype: float64","0    0.0
Name: vchange, dtype: float64","0    182.0
Name: fspots, dtype: float64",9.0,"0    0.769712
Name: KLscore, dtype: float64","0    3.0
Name: change_idx, dtype: float64"
101,7.173755925799034,7.014043989740468,1e-11,"0    0.873672
Name: trend, dtype: float64","0    0.001871
Name: linearity, dtype: float64","0   -0.530793
Name: curvature, dtype: float64","0    0.046845
Name: season, dtype: float64","0    0.02328
Name: peak, dtype: float64","0   -0.013112
Name: trough, dtype: float64",1.6957425341696346,"0    0.000183
Name: lumpiness, dtype: float64","0    1.327983e-08
Name: spikiness, dtype: float64","0    0.0
Name: lshift, dtype: float64","0    0.0
Name: vchange, dtype: float64","0    184.0
Name: fspots, dtype: float64",9.0,"0    0.91703
Name: KLscore, dtype: float64","0    1.0
Name: change_idx, dtype: float64"
102,4.120006109644088,7.321734361593587e-06,1e-11,"0    0.936648
Name: trend, dtype: float64","0    0.003203
Name: linearity, dtype: float64","0   -0.906249
Name: curvature, dtype: float64","0    0.043124
Name: season, dtype: float64","0    0.018885
Name: peak, dtype: float64","0   -0.019102
Name: trough, dtype: float64",1.240684291953396,"0    0.00225
Name: lumpiness, dtype: float64","0    1.127454e-08
Name: spikiness, dtype: float64","0    0.0
Name: lshift, dtype: float64","0    0.0
Name: vchange, dtype: float64","0    183.0
Name: fspots, dtype: float64",9.0,"0    0.741108
Name: KLscore, dtype: float64","0    2.0
Name: change_idx, dtype: float64"
103,8.700956262802237,6.1121872248851865,1e-11,0.4919322055945897,0.014372949839608124,1.3704130294325,0.7606706756136439,0,6,0.8039148935085708,0.0,0.060910833747103155,1e-11,15.369589228194725,1,4.0,392.10415325751046,13
104,5.540997839831271,12.158679448312673,1e-11,0.6347027347086178,0.19699833206898668,9.17584919526973,0.8451520730158197,3,6,0.8167076562664227,65.86972596525865,0.009366841889708306,0.6489703725212408,22.56228656467236,2,11.0,377.59570811616186,9
105,4.330970552212669,2.2962912793389734,1e-11,1.0,0.11349634151439303,0.48886365791898134,1.0,1,6,0.7348657031487599,0.0,8.735922326099015e-63,1e-11,0.6113367963052325,1e-11,2.0,41.68969110521812,7
106,12.459583331609053,71.90865740249798,1e-11,0.9540271264875719,0.033140418440027346,-21.664174847326052,0.9796686715037598,6,0,0.7791295389959968,0.0,0.056644864510279676,1e-11,91.95003620626717,1,5.0,630.2064485568962,14
107,16.565883338088685,144.5608769321806,1e-11,0.2843590413512209,0.00029770742552940753,-5.408526438400086,0.43284351249933883,6,0,0.8471450441907031,6250.526969039541,22.86598155512234,2.256116282823726,722.4028541920526,3,14.0,728.0843638728002,23
108,17.822533023572706,98.88875329070906,1e-11,0.6524910354174367,0.08268229945401467,13.825003668596676,0.7806132914223798,4,5,0.8034784812823427,1202.6339979794313,1.9153331727522172,0.509758352694039,297.5256812267008,2,8.0,722.1160606053245,18
109,8.940615386611105,28.990230532525352,1e-11,"0    0.92092
Name: trend, dtype: float64","0    0.00141
Name: linearity, dtype: float64","0   -0.396352
Name: curvature, dtype: float64","0    0.031917
Name: season, dtype: float64","0    0.00987
Name: peak, dtype: float64","0   -0.007183
Name: trough, dtype: float64",1.6307991045856434,"0    0.000265
Name: lumpiness, dtype: float64","0    1.095134e-09
Name: spikiness, dtype: float64","0    0.0
Name: lshift, dtype: float64","0    0.0
Name: vchange, dtype: float64","0    180.0
Name: fspots, dtype: float64",8.0,"0    0.820913
Name: KLscore, dtype: float64","0    5.0
Name: change_idx, dtype: float64"
110,6.291759430315719,47.12384940671569,1e-11,0.4810834427279288,0.0031739610357568037,8.260265126394163,0.49896948737104796,0,2,0.8981182573943325,1611.3240530756918,7.043169549249996,0.3367265260990848,250.08160415635132,2,3.0,688.3170217759679,11
111,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11
112,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11
113,17.162957228697998,241.72440511165976,1e-11,0.36478169520475434,0.06025115816294811,-29.457312608552314,0.5874205589311288,6,3,0.8422647608652891,3045.780551292366,32.50149125323975,2.3009425537573414,911.7660898680675,3,7.0,726.4859265186948,16
114,6.107442242431663,6.446665621090218,1e-11,0.2871081575302197,0.045878235420330996,2.4993065240263537,0.5823073637642506,3,6,0.8834780111435249,2.4198090503975553,0.09502397666833859,0.24120589499780998,24.343733150220647,2,7.0,1e-11,1e-11
115,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11
116,13.466354741089523,17.976107255586577,1e-11,0.41483597914861925,0.018708947281006114,-5.066027668214007,0.7715331863537729,4,6,0.8215899898643481,0.0,0.19988861707373942,1e-11,45.08009666162826,1,3.0,522.9281103856192,14
117,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11
118,16.187631771806778,241.715539247042,1e-11,0.6254536325166099,0.0455208082978596,30.181793028203906,0.45358517933869225,4,6,0.7839000743041349,18194.724089890846,31.022965573296414,3.713094186937216,1055.7661846573017,2,11.0,702.6854232353008,30
119,6.4101721429830025,31.80815208525925,1e-11,0.5632509135459749,0.04810567856042739,-9.51873645865745,0.43838963920032004,5,6,0.8016677973259951,530.8389388039977,1.3194950272563897,0.4700375812202209,108.35421599469208,3,12.0,722.2149942527252,6
120,13.562404493233599,60.59706565917023,1e-11,0.15352480732370155,0.009246596839618603,-0.509050409351893,0.6346591320883901,1,0,0.821458699909095,30.26542091169782,3.722801933306972,0.9783420610294105,204.9001553734165,2,6.0,722.1058719623396,1
121,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11
122,25.967935507933685,271.03095028568833,1e-11,0.1963985505433371,0.002905967356820652,1.852369888393815,0.3903704233936264,3,6,0.8691701495669304,10889.652782525936,141.9186965548284,3.866414222403474,1400.8073730730307,3,5.0,832.1812424256702,10
123,6.752365841668923,18.495859647643435,1e-11,0.6503259741031451,0.00013092214265842758,2.559201013257176,0.8207283271916764,1,4,0.7880256069466353,4.79935807147099,0.03591914212400708,0.40235286594830466,53.51956205420184,2,7.0,548.0708927880033,1
124,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11
125,46.36031778170198,883.0500278907072,1e-11,0.36751115047374405,0.041729574634635745,-55.91327828889032,0.4806683110612596,1,3,0.8994703813202871,253714.30446338363,1316.4981204154046,1.315639655403281,3620.6686958704363,2,9.0,1290.8955621136365,5
126,21.838229318583334,61.661694132533945,1e-11,"0    0.836443
Name: trend, dtype: float64","0    0.002327
Name: linearity, dtype: float64","0   -0.65543
Name: curvature, dtype: float64","0    0.049596
Name: season, dtype: float64","0    0.026117
Name: peak, dtype: float64","0   -0.015936
Name: trough, dtype: float64",1.5171063970610277,"0    0.001947
Name: lumpiness, dtype: float64","0    2.153061e-08
Name: spikiness, dtype: float64","0    0.0
Name: lshift, dtype: float64","0    0.0
Name: vchange, dtype: float64","0    182.0
Name: fspots, dtype: float64",9.0,"0    0.843364
Name: KLscore, dtype: float64","0    3.0
Name: change_idx, dtype: float64"
127,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11
128,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11
129,31.43341231446662,127.01403737985962,1e-11,"0    0.89326
Name: trend, dtype: float64","0    0.003217
Name: linearity, dtype: float64","0   -0.903261
Name: curvature, dtype: float64","0    0.05956
Name: season, dtype: float64","0    0.018213
Name: peak, dtype: float64","0   -0.021946
Name: trough, dtype: float64",1.7347645210257752,"0    0.001683
Name: lumpiness, dtype: float64","0    8.359516e-09
Name: spikiness, dtype: float64","0    0.0
Name: lshift, dtype: float64","0    0.0
Name: vchange, dtype: float64","0    180.0
Name: fspots, dtype: float64",1e-11,"0    0.806171
Name: KLscore, dtype: float64","0    2.0
Name: change_idx, dtype: float64"
130,16.40067374745553,31.58126857568391,1e-11,0.8052916806842472,0.07341336833841694,13.471063226907578,0.8708746762535224,0,6,0.8005656018134079,0.0,0.4576136007833976,1e-11,56.91204169660938,1,7.0,652.3244055731542,6
131,17.443157366816497,629.4887430587382,1e-11,0.6569753632287791,0.0010901887721111367,-3.9516852071593322,0.2883030836558014,6,5,0.7677710327671361,291016.6670523132,106.51356945098121,5.972513891093314,2797.8222561156613,4,10.0,898.5568710188186,12
132,23.11049134993094,116.40034653282972,1e-11,"0    0.915904
Name: trend, dtype: float64","0    0.002052
Name: linearity, dtype: float64","0   -0.574699
Name: curvature, dtype: float64","0    0.025909
Name: season, dtype: float64","0    0.009382
Name: peak, dtype: float64","0   -0.008191
Name: trough, dtype: float64",1.7670091910745693,"0    0.00028
Name: lumpiness, dtype: float64","0    1.794825e-09
Name: spikiness, dtype: float64","0    0.0
Name: lshift, dtype: float64","0    0.0
Name: vchange, dtype: float64","0    179.0
Name: fspots, dtype: float64",10.0,"0    0.52298
Name: KLscore, dtype: float64","0    6.0
Name: change_idx, dtype: float64"
133,12.170503512071548,139.43803256943278,1e-11,"0    0.56147
Name: trend, dtype: float64","0    0.000923
Name: linearity, dtype: float64","0   -0.261233
Name: curvature, dtype: float64","0    0.043842
Name: season, dtype: float64","0    0.029399
Name: peak, dtype: float64","0   -0.008263
Name: trough, dtype: float64",1.3896811919839047,"0    0.000396
Name: lumpiness, dtype: float64","0    3.072852e-08
Name: spikiness, dtype: float64","0    0.0
Name: lshift, dtype: float64","0    0.0
Name: vchange, dtype: float64","0    183.0
Name: fspots, dtype: float64",10.0,"0    0.504797
Name: KLscore, dtype: float64","0    6.0
Name: change_idx, dtype: float64"
134,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11
135,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11
136,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11
137,22.46925536065014,65.02429112568373,1e-11,"0    0.86563
Name: trend, dtype: float64","0    0.003615
Name: linearity, dtype: float64","0   -1.00964
Name: curvature, dtype: float64","0    0.028516
Name: season, dtype: float64","0    0.014312
Name: peak, dtype: float64","0   -0.020434
Name: trough, dtype: float64",1.4897503188505912,"0    0.000985
Name: lumpiness, dtype: float64","0    1.339279e-08
Name: spikiness, dtype: float64","0    0.0
Name: lshift, dtype: float64","0    0.0
Name: vchange, dtype: float64","0    179.0
Name: fspots, dtype: float64",1e-11,"0    0.829109
Name: KLscore, dtype: float64","0    2.0
Name: change_idx, dtype: float64"
138,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11
139,15.094068936121914,90.81352374618062,1e-11,"0    0.763113
Name: trend, dtype: float64","0    0.002118
Name: linearity, dtype: float64","0   -0.593667
Name: curvature, dtype: float64","0    0.060865
Name: season, dtype: float64","0    0.021191
Name: peak, dtype: float64","0   -0.021459
Name: trough, dtype: float64",2.1383972463477243,"0    0.00136
Name: lumpiness, dtype: float64","0    1.160152e-08
Name: spikiness, dtype: float64","0    0.0
Name: lshift, dtype: float64","0    0.0
Name: vchange, dtype: float64","0    181.0
Name: fspots, dtype: float64",1e-11,"0    0.836998
Name: KLscore, dtype: float64","0    4.0
Name: change_idx, dtype: float64"
140,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11
141,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11
142,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11
143,19.729272845083997,81.9311068138319,1e-11,0.7625868209314761,0.007563721308953402,4.82076315764832,0.9274494595927403,2,0,0.8185017512482488,0.0,0.9580026537664631,1e-11,171.09409681680035,1,5.0,722.0587639415882,8
144,24.462791066526442,677.2501408585683,1e-11,0.6895907033136496,0.128693618412072,-63.00425169176394,0.8126091843007078,4,0,0.7540168079837237,254938.66405801312,33.72437893114449,4.790651924587035,2120.389006934183,2,8.0,858.9222934317025,2
145,17.093794809381304,0.02559442968269538,1e-11,"0    0.935609
Name: trend, dtype: float64","0    0.003198
Name: linearity, dtype: float64","0   -0.90479
Name: curvature, dtype: float64","0    0.042981
Name: season, dtype: float64","0    0.018854
Name: peak, dtype: float64","0   -0.01919
Name: trough, dtype: float64",1.1685184057430877,"0    0.002264
Name: lumpiness, dtype: float64","0    1.134432e-08
Name: spikiness, dtype: float64","0    0.0
Name: lshift, dtype: float64","0    0.0
Name: vchange, dtype: float64","0    183.0
Name: fspots, dtype: float64",8.0,"0    0.750007
Name: KLscore, dtype: float64","0    2.0
Name: change_idx, dtype: float64"
146,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11
147,6.127895902452266,4.724630824292098,1e-11,"0    0.802133
Name: trend, dtype: float64","0    0.002387
Name: linearity, dtype: float64","0   -0.672479
Name: curvature, dtype: float64","0    0.038188
Name: season, dtype: float64","0    0.024056
Name: peak, dtype: float64","0   -0.017232
Name: trough, dtype: float64",1.6762349391347309,"0    0.001812
Name: lumpiness, dtype: float64","0    2.263593e-08
Name: spikiness, dtype: float64","0    0.0
Name: lshift, dtype: float64","0    0.0
Name: vchange, dtype: float64","0    182.0
Name: fspots, dtype: float64",1e-11,"0    0.737083
Name: KLscore, dtype: float64","0    2.0
Name: change_idx, dtype: float64"
148,3.3234987091227386,1.1717702003929378,1e-11,"0    0.894848
Name: trend, dtype: float64","0    0.002373
Name: linearity, dtype: float64","0   -0.667941
Name: curvature, dtype: float64","0    0.049167
Name: season, dtype: float64","0    0.024183
Name: peak, dtype: float64","0   -0.013172
Name: trough, dtype: float64",1.1786549963416462,"0    0.000841
Name: lumpiness, dtype: float64","0    1.052240e-08
Name: spikiness, dtype: float64","0    0.0
Name: lshift, dtype: float64","0    0.0
Name: vchange, dtype: float64","0    181.0
Name: fspots, dtype: float64",1e-11,"0    0.917077
Name: KLscore, dtype: float64","0    4.0
Name: change_idx, dtype: float64"
149,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11,1e-11
150,10.882073011129751,69.8337581944031,1e-11,0.8091680221906052,0.07214177534313672,16.202238884730537,0.9540532274935146,4,3,0.8794327625160119,2021.6814781660853,0.06150470159913703,1e-11,199.46670018394624,2,9.0,722.1306396901502,12
151,35.38650537529444,749.6939423161392,1e-11,"0    0.570379
Name: trend, dtype: float64","0    0.001529
Name: linearity, dtype: float64","0   -0.427658
Name: curvature, dtype: float64","0    0.035357
Name: season, dtype: float64","0    0.028645
Name: peak, dtype: float64","0   -0.011412
Name: trough, dtype: float64",1.5367224694372195,"0    0.000568
Name: lumpiness, dtype: float64","0    3.847715e-08
Name: spikiness, dtype: float64","0    0.0
Name: lshift, dtype: float64","0    0.0
Name: vchange, dtype: float64","0    180.0
Name: fspots, dtype: float64",9.0,"0    1.035253
Name: KLscore, dtype: float64","0    3.0
Name: change_idx, dtype: float64"
